predicted_answer,compression_ratio
":

1. 2006313 (for curly-staff)
2. 8245685 (for capricious-delay)
3. 7251976 (for changeable-frock)
4. 2432176 (for callous-sandpaper)",0.9
":

- 9512969 (smoggy-grip)
- 6242022 (happy-metallurgist)
- 2738129 (kaput-printer)
- 3595941 (fair-whistle)",0.9
":

4026879 (for strange-smuggling)
5487028 (for strange-smuggling)
1440466 (for groovy-similarity)
6183902 (for groovy-similarity)",0.9
":

1. 7311494 (for famous-uncle)
2. 9900022 (for calm-high-rise)
3. 8610913 (for mute-wild)
4. 1514340 (for deadpan-gel)",0.9
":

1. 8434202 (grieving-fortress)
2. 1834876 (swanky-revolution)
3. 3640899 (determined-excerpt)
4. 2368710 (uninterested-cashier)",0.9
":

1. 8212753 (jobless-prevalence)
2. 6174418 (repulsive-garden)
3. 9164342 (uppity-glucose)
4. 5752087 (colorful-belfry)",0.9
":

1. 3013003 (important-opponent)
2. 5856117 (gaudy-subcontractor)
3. 9344741 (ablaze-mercury)
4. 3302417 (faint-cabana)",0.9
":

1. 1709714 (maniacal-stalk)
2. 1314430 (nostalgic-danger)
3. 8202195 (hungry-yam)
4. 2306317 (ossified-fact)",0.9
":

1. 8719145 (draconian-innocent)
2. 7070880 (versed-interpreter)
3. 8326807 (bumpy-university)
4. 5082173 (clear-subgroup)",0.9
":

- 6587964 (for fearless-textual)
- 9555575 (for rich-toot)
- 2281433 (for divergent-spotlight)
- 2913049 (for quizzical-ark)",0.9
":

1. 8531380 (overjoyed-locomotive)
2. 3564729 (drunk-inversion)
3. 2264218 (towering-essential)
4. 9289908 (dynamic-wifi)",0.9
":

1. 9511700 (for kind-backup)
2. 1942411 (for grouchy-marble)
3. 6080483 (for tasteless-labourer)
4. 6207779 (for blue-quart)",0.9
":

1. 8763013 (for lush-drawer)
2. 9507186 (for sulky-depressive)
3. 4158134 (for obtainable-usage)
4. 1688246 (for snobbish-genius)",0.9
":

1. 5156449 (alluring-glacier)
2. 3895058 (quack-public)
3. 8344365 (wee-relish)
4. 2414808 (jealous-mask)",0.9
":

- 6614484 (tasteful-switching)
- 6531293 (berserk-jalapeño)
- 6676858 (minor-employee)
- 1878547 (upset-cub)",0.9
":

1. 6204824 (for jumpy-horst)
2. 7575963 (for towering-worth)
3. 3372774 (for brave-rheumatism)
4. 2421349 (for curious-guilt)",0.9
":

1. 7083379 (for abundant-mallard)
2. 7070468 (for quickest-month)
3. 6733317 (for fallacious-scotch)
4. 4024309 (for hot-sister-in-law)",0.9
":

For alive-pine: 6649968

For swanky-woodshed: 3198638

For squeamish-eaves: 7320310

For quick-native: 9833734",0.9
":

1. 4985095 (unusual-boolean)
2. 4925917 (obsolete-variable)
3. 5780297 (obeisant-bracket)
4. 7111929 (misty-taste)",0.9
":

1. 7406756 (habitual-espadrille)
2. 3718884 (mushy-mailman)
3. 3321942 (erect-stream)
4. 9849306 (purring-pole)",0.9
":

1. 2538698 (for nosy-sensitivity)
2. 3689594 (for breezy-pouch)
3. 8538325 (for groovy-coupon)
4. 3472100 (for ragged-navigation)",0.9
":

1. 7289990 (for brave-sweatsuit)
2. 2662338 (for icky-validate)
3. 7478792 (for fluttering-infrastructure)",0.9
":

4618086 (gentle-fortune)
1088100 (obsolete-marten)
9854536 (defiant-spandex)
1318832 (boundless-turret)",0.9
":

1. 9646569 (for abstracted-establishment)
2. 8669093 (for mute-wave)
3. 2859886 (for bashful-pathogenesis)
4. 9993490 (for puffy-sunlight)",0.9
":

1. 9825812 (for bewildered-pinkie)
2. 2436363 (for elderly-meat)
3. 7988844 (for skinny-hoof)
4. 7049927 (for redundant-buffet)",0.9
":

1. 6784825 (for abstracted-belief)
2. 2739191 (for frail-bathtub)
3. 5255545 (for lively-inn)",0.9
":

- 8795078 (vague-gear)
- 2058651 (damaged-property)
- 4058117 (tasteless-trinket)
- 9028420 (vulgar-orchestra)",0.9
":

1. 1614394 (gaping-cat)
2. 9646701 (hulking-emergency)
3. 8942330 (marked-disposal)
4. 4206183 (thoughtless-polarization)",0.9
":

1. Vivacious-lever: 9347057
2. Materialistic-knee: 8377556
3. Lying-vicinity: 6688090
4. Elated-tuxedo: 9324908",0.9
":

1. 2721307 (ill-bassinet)
2. 6501583 (brainy-whale)
3. 5960015 (typical-accordance)
4. 5928582 (salty-economy)",0.9
":

- 6914963 (wrong-initialise)
- 1710601 (obsequious-realm)
- 8297090 (sulky-back)
- 1962308 (grouchy-gram)",0.9
":

1. 7423230 (late-pomelo)
2. 4959345 (bewildered-bucket)
3. 7145971 (thirsty-lumber)
4. 3117788 (alcoholic-airfare)",0.9
":

6274512 (marked-apparatus)
7156398 (rhetorical-laparoscope)
3310140 (bored-array)
5675638 (tight-vote)",0.9
":

1. 9240971 (volatile-surge)
2. 5366937 (glib-north)
3. 8487220 (watery-employer)
4. 5791184 (famous-declination)",0.9
":

2089496 (whispering-broker)
6828829 (unarmed-mid-course)
6361793 (utopian-weekender)
5871470 (scary-tank)",0.9
":

1. 3177199 (painful-service)
2. 7189302 (screeching-struggle)
3. 7054838 (adaptable-kit)
4. 9288312 (foamy-pear)",0.9
":

1. 2244282 (thankful-appearance)
2. 6318841 (oceanic-death)
3. 8815384 (oceanic-death)
4. 2237331 (miscreant-canon)",0.9
":

1. 3717354 (disillusioned-marker)
2. 9692311 (creepy-juice)
3. 6102363 (deranged-cheddar)
4. 4782763 (illegal-stud)",0.9
":

9431778 (capricious-knife)
3829240 (tested-fragrance)
9950276 (succinct-maintainer)
6080553 (talented-pantry)",0.9
":

4536777 (tiny-thousand)
7989166 (slimy-detention)
5440189 (tested-unibody)
1762722 (brave-guidance)",0.9
":

1. For blue-copper: 2005173
2. For different-harbor: 8375356
3. For fretful-puritan: 7813102
4. For hesitant-polyester: 8609207",0.9
":

1. 9639932 (likeable-assurance)
2. 6357240 (woebegone-aftershave)
3. 6794356 (zealous-nest)
4. 3193891 (marked-switchboard)",0.9
":

For harsh-reward: 7444964

For funny-intellect: 3363534

For sulky-pumpkin: 8015136

For changeable-pole: No specific number is mentioned in the provided text.",0.9
":

1. 1388833 (for proud-spark)
2. 8831858 (for rambunctious-dresser)
3. 7597509 (for cagey-error)
4. 6176450 (for psychotic-maybe)",0.9
":

- 1137194 (handsomely-curler)
- 5437118 (daily-minnow)
- 8229768 (cloistered-tag)
- 8895137 (productive-sauce)",0.9
":

1. 2993318 (tacit-hip)
2. 2622046 (curious-astrologer)
3. 9460003 (lying-neologism)
4. 5692934 (oceanic-quart)",0.9
":

1. 6587495 (dangerous-gravity)
2. 9712957 (peaceful-packet)
3. 1675365 (pumped-coincidence)
4. 1652865 (animated-abuse)",0.9
":

1. 9551583 (for quick-campaign)
2. 6643410 (for spotless-undertaker)
3. 6020319 (for magnificent-roll)
4. 9218263 (for ripe-bag)",0.9
":

1. 4817541 (for goofy-dare)
2. 6161977 (for solid-med)
3. 1447065 (for squealing-swell)
4. 8962302 (for squealing-swell)
5. 1070 (for wrathful-outlay)",0.9
":

1. 3540594 (mushy-portrait)
2. 6262886 (nutritious-congregation)
3. 2843740 (slimy-session)
4. 1317716 (embarrassed-spree)",0.9
":

1. 9025733 (ubiquitous-outside)
2. 7322070 (relieved-moonlight)
3. 6453426 (sharp-fireman)
4. 4478616 (ratty-coffin)",0.9
":

5993143 (for few-watermelon)
5135904 (for empty-pleasure)
6007984 (for guiltless-terrarium)
9123194 (for stupid-chicken)",0.9
":

1. 5825636 (amuck-abbreviation)
2. 7370211 (craven-physics)
3. 5872986 (deeply-baseboard)
4. 6790398 (made up in the context of ""playing the game"" of life)",0.9
":

- 1851702 (frantic-rail)
- 2832517 (dangerous-principal)
- 5014486 (super-being)
- 5557052 (shiny-retouching)",0.9
":

3649811 (abhorrent-guilder)
8980915 (mindless-accord)
3306314 (utopian-banquette)
4346315 (perpetual-convert)",0.9
":

1. 3949245 (murky-monocle)
2. 7660463 (alert-trainer)
3. 4125790 (profuse-gaming)
4. 1628578 (harmonious-source)",0.9
":

1. 8852085 (quack-duration)
2. 4234838 (groovy-distance)
3. 9796605 (tested-samovar)
4. 3251501 (prickly-messy)",0.9
":

1. 4240708 (silky-sunlamp)
2. 5949685 (instinctive-rear)
3. 9644974 (needy-quail)",0.9
":

1. 8494978 (for fluttering-centimeter)
2. 6530194 (for graceful-astrakhan)
3. 7435310 (for gleaming-futon)
4. 1114590 (for funny-painter)",0.9
":

1. 6147356 (overt-emergence)
2. 2983483 (barbarous-shelter)
3. 7801762 (diligent-hosiery)
4. 9430894 (vast-bourgeoisie)",0.9
":

- 4664338 (rotten-info)
- 8899184 (muddy-aunt)
- 7268384 (stimulating-shadowbox)
- 8633275 (deranged-formamide)",0.9
":

1. 6504900 (disillusioned-graduation)
2. 2882551 (short-guideline)
3. 9480665 (barbarous-ficlet)
4. 3514105 (evanescent-testimony)",0.9
":

1. 3213658 (old-linseed)
2. 1968662 (optimal-poncho)
3. 8757420 (shaggy-sailboat)
4. 7969667 (ragged-infancy)",0.9
":

1. 2069713 (for jittery-temptation)
2. 8108462 (for angry-wiseguy)
3. 8920040 (for billowy-eve)",0.9
":

1. 6834610 (toothsome-survival)
2. 3231198 (brash-continuity)
3. 7302286 (lopsided-pendulum)
4. 8525204 (lowly-simplification)",0.9
":

1. 8115687 (for overconfident-fish)
2. 7363203 (for rightful-metallurgist)
3. 5152562 (for flaky-thinking)
4. 6005700 (for acoustic-breakfast)",0.9
":

1. 1262492 (sulky-chaise)
2. 4457475 (fragile-lawyer)
3. 8033690 (truculent-buffer)
4. 2692765 (bewildered-columnist)",0.9
":

Auspicious-scenery: 3351084

Null-pantology: 4931560

Royal-curiosity: 4645172

Puzzled-territory: 5853035",0.9
":

1. 5616316 (hilarious-intellect)
2. 3938247 (bad-flip-flops)
3. 7938388 (fearless-decrease)
4. 9745141 (truculent-card)",0.9
":

1. 8944327 (educated-emergence)
2. 7984768 (wacky-rider)
3. 3503453 (miniature-polenta)",0.9
":

7516590 (daily-rug)
9891787 (selective-territory)
6540893 (evil-following)
5278117 (freezing-counselling)",0.9
":

1. 4156856 (for bloody-wax)
2. 4640933 (for sparkling-fisting)
3. 1663497 (for uneven-sandwich)
4. 4504577 (for phobic-okra)",0.9
":

1. 6395804 (for scintillating-infusion)
2. 5015307 (for maniacal-elimination)
3. 7386444 (for half-tilt)
4. 4431161 (for frantic-tale)",0.9
":

For likeable-derrick: 4407913

For momentous-precedent: 1766977

For idiotic-stroke: 4407913

For cheerful-tentacle: 8876742",0.9
":

- 5122665 (lovely-marmalade)
- 4291551 (depressed-guilty)
- 6663388 (puffy-crash)
- 4859072 (impossible-sample)",0.9
":

1. 1985360 (for educated-light)
2. 7918793 (for abiding-technology)
3. 1567468 (for redundant-position)
4. 1813936 (for blue-tailspin)",0.9
":

- 1110936 (for absorbing-icecream)
- 9184838 (for trite-window)
- 7901115 (for rightful-thickness)
- 9106820 (for axiomatic-rebel)",0.9
":

- 2615878 (for cloistered-dusk)
- 3498085 (for reflective-crotch)
- 4220085 (for fragile-swath)
- 9832465 (for swift-chasuble)",0.9
":

1. 1531577 (torpid-campaign)
2. 5080351 (shrill-hornet)
3. 2352527 (highfalutin-snail)
4. 4789255 (waggish-test)",0.9
":

2599906 (for shy-kitchen)
9386232 (for breakable-counter-force)
1713900 (for resolute-technologist)
6557796 (for nonchalant-gerbil)",0.9
":

1. 4475536 (for absorbing-flytrap)
2. 6276177 (for early-quality)
3. 3419132 (for sour-pneumonia)",0.9
":

1. 2638895 (for assorted-gasket)
2. 2315798 (for versed-box)
3. 3347981 (for ludicrous-lag)",0.9
":

1. 7298619 (scrawny-pecan)
2. 4116163 (nifty-spelling)
3. 6969521 (flagrant-aim)
4. 9230960 (oceanic-verse)",0.9
":

- 6312979 (maddening-pass)
- 3588336 (lovely-reservoir)
- 3587398 (grandiose-diabetes)
- 2787627 (languid-tailspin)",0.9
":

- 4143912 (broken-tone)
- 9597330 (selective-loquat)
- 8530347 (nice-ruling)
- 2732967 (miniature-halibut)",0.9
":

1. 5072543 (brief-protocol)
2. 7506196 (momentous-management)
3. 9742683 (slimy-apple)
4. 5896386 (abrasive-detective)",0.9
":

- 5629871 (nondescript-facelift)
- 2290526 (plausible-needle)
- 3805274 (bawdy-cornerstone)
- 6029008 (naive-med)",0.9
":

1. 7373495 (swift-pigeon)
2. 6573679 (mammoth-caution)
3. 1113537 (homeless-octagon)
4. 8385715 (impossible-frenzy)",0.9
":

9237735 (healthy-donut)
3980258 (hurt-genie)
5067204 (small-synod)
6354241 (marked-duplexer)",0.9
":

1. 4517316 (for wet-pickle)
2. 5887726 (for utopian-pupil)
3. 8744735 (for wrong-vet)
4. 1451577 (for utopian-pupil)",0.9
":

1. 9040224 (for obtainable-cabbage)
2. 7724393 (for soft-revitalization)
3. 8098909 (for wiry-charity)
4. 2240929 (for lopsided-almond)",0.9
":

1. 1743175 (distinct-overclocking)
2. 8221845 (incompetent-timber)
3. 7704473 (shocking-curry)
4. 6956059 (funny-sting)",0.9
":

9099554 (ad hoc-forte)
6787592 (delightful-filly)
5956530 (clean-data)
9396422 (overconfident-heating)",0.9
":

1. 9742856 (exotic-rape)
2. 6843509 (plain-weed)
3. 2637842 (noxious-pearl)",0.9
":

1. 9656941 (for fresh-linkage)
2. 3686631 (for dry-petition)
3. 8153291 (for incompetent-chives)
4. 3757404 (for upbeat-avalanche)",0.9
":

1. 4310554 (for adorable-blackness)
2. 1074659 (for macho-pita)
3. 4603680 (for weak-cleft)
4. 8206700 (for obtainable-reversal)",0.9
":

* imminent-wasp: 4306357
* orange-octave: 2911847
* glorious-environment: 9212178
* resolute-few: 6258048",0.9
":

1. 3894531 (for swanky-cicada) 
2. 3247270 (for undesirable-sponge) 
3. 5990296 (for uneven-plagiarism) 
4. 2421902 (for succinct-nymph)",0.9
":

1. 3313029 (mushy-advertisement)
2. 4116429 (narrow-utensil)
3. 7437584 (slow-menopause)
4. 7517332 (quizzical-innocence)",0.9
":

1. 3290672 (pleasant-awe)
2. 1160783 (lacking-spark)
3. 1899447 (odd-library)
4. 6277776 (elderly-drill)",0.9
":

- 1517756 (for breakable-conference)
- 8446596 (for whispering-stepdaughter)
- 3806047 (for poor-buffet)
- 5900455 (for faulty-omelet)",0.9
":

1. 9569902 (scary-medal)
2. 7154919 (grandiose-chicken)
3. 2916069 (combative-value)
4. 1698108 (rustic-autoimmunity)",0.9
":

1. 4975295 (cool-broker)
2. 8545256 (aggressive-spyglass)
3. 8366370 (broken-lot)
4. 6848151 (glorious-tablecloth)",0.9
":

1. 1995859 (exotic-slip)
2. 3824903 (squealing-sleepiness)
3. 5715824 (rightful-witch)
4. 6885707 (skillful-publication)",0.9
":

1. 3453557 (futuristic-pattern)
2. 6403886 (wicked-green)
3. 3226183 (wary-believer)
4. 3128830 (grumpy-smolt)",0.9
":

Offbeat-release: 2266952
Meek-workhorse: 9650558
Guarded-tuba: 7191986
Tearful-discrepancy: 2561871",0.9
":

1. 4654579 (for many-pattern)
2. 4554277 (for new-brook)
3. 7009980 (for teeny-salt)",0.9
":

1. 3084353 (for abstracted-cane)
2. 1812172 (for jealous-tower)
3. 8710502 (for tame-bake)
4. 2670586 (for animated-shallot)",0.9
":

1. 3777050 (literate-pike)
2. 2382787 (fuzzy-locust)
3. 7047102 (capricious-gesture)
4. 5597283 (difficult-locust)",0.9
":

1. 2307594 (permissible-handball)
2. 8466983 (real-butcher)
3. 4580613 (aback-fibroblast)
4. 4794852 (daffy-aquarium)",0.9
":

1. 2498726 (lucky-manager)
2. 6020671 (lethal-freak)
3. 2718442 (young-fiction)",0.9
":

1. 2454383 (fantastic-meantime)
2. 3539636 (tangible-hallway)
3. 8421969 (moaning-understatement)
4. 4574477 (kaput-candelabra)",0.9
":

1. 2413458 (grumpy-gas)
2. 5780177 (funny-schnitzel)
3. 1450038 (victorious-marble)
4. 5157165 (dashing-stew)",0.9
":

1. 2891524 (lying-airmail)
2. 9302838 (forgetful-subprime)
3. 1915518 (thoughtful-saviour)
4. 9381604 (frail-air)",0.9
":

1. 8060918 (silly-online)
2. 3898604 (lean-purpose)
3. 2224599 (parsimonious-depth)
4. 2133008 (abstracted-papa)",0.9
":

For grumpy-yesterday: 2402526

For brawny-temptress: 3561552

For nasty-off-ramp: 7749095

For hulking-boon: 2325761",0.9
":

1. 8339797 (wandering-pond)
2. 5003671 (yielding-fireplace)
3. 8289425 (broad-monastery)
4. 5101689 (average-mouton)",0.9
":

1. wary-clef: 1190431
2. disgusted-longboat: 9328426
3. joyous-music-making: 9774573
4. abrasive-phrase: 3302031",0.9
":

1. 6620552 (for adorable-dungeon)
2. 5563077 (for nervous-race)
3. 2293020 (for glossy-astrolabe)
4. 2071594 (for redundant-mixture)",0.9
":

1. 9536665 (flagrant-fillet)
2. 2934976 (clammy-copywriter)
3. 5280137 (didactic-ingredient)
4. 1738833 (abandoned-cobbler)",0.9
":

- 8035849 (alcoholic-rabbit)
- 7983626 (funny-temporary)
- 6367620 (wonderful-gown)
- 6398941 (few-mandate)",0.9
":

For fertile-temper: 9653253

For animated-scholar: 7726402

For habitual-western: 6212643

There are no special magic numbers mentioned for billowy-conversation.",0.9
":

1. 6098752 (shocking-village)
2. 5069884 (taboo-seagull)
3. 9277218 (splendid-hiccups)
4. 7178606 (overjoyed-killing)",0.9
":

1. 1024528 (innocent-casserole)
2. 1160974 (telling-caper)
3. 7312844 (trashy-making)
4. 6812025 (rural-housewife)",0.9
":

1. 1736524 (for capable-yogurt)
2. 9720112 (for flawless-catamaran)
3. 7249378 (for moldy-observatory)
4. 5694689 (for deadpan-yourself)",0.9
":

1. 3192921 (nondescript-pursuit)
2. 2044933 (splendid-porpoise)
3. 5893511 (foamy-presidency)
4. 6284972 (gleaming-palace)",0.9
":

1. 2772642 (determined-buggy)
2. 6268604 (overwrought-cable)
3. 8542478 (disillusioned-conference)
4. 2828260 (somber-sheath)",0.9
":

3644347 (cagey-schnitzel)
1676621 (weak-carboxyl)
6103880 (vast-beggar)
3011815 (good-newsletter)",0.9
":

Upbeat-brother: 6013715

Offbeat-yarn: 5191831

Afraid-hedge: 7784575

Glamorous-offer: 3917016",0.9
":

1. 7720647 (envious-trapdoor)
2. 2409947 (little-charity)
3. 1365746 (blushing-professional)
4. 5342289 (soft-state)",0.9
":

1. 8267158 (for divergent-pineapple)
2. 1849559 (for outrageous-subsection)
3. 1494630 (for protective-earth)
4. 7626978 (for worthless-limo)",0.9
":

- 5951043 (threatening-cemetery)
- 5123584 (ahead-speaking)
- 3493621 (obscene-fiction)
- 7912082 (psychotic-quart)",0.9
":

1. 9131572 (phobic-warlock)
2. 1327658 (furtive-wonder)
3. 9821696 (erect-million)
4. 7024901 (lowly-spade)",0.9
":

1. 5713268 (for adorable-criminal)
2. 8913550 (for aware-hiking)
3. 6996728 (for rhetorical-insomnia)
4. 4674549 (for icy-commandment)",0.9
":

- 3914404 (knowing-nod)
- 4968669 (dusty-president)
- 1937991 (ritzy-recession)
- 7516648 (fat-crystallography)",0.9
":

- 4902772 (for auspicious-honesty)
- 6185050 (for premium-inventory)
- 9228157 (for dusty-airbus)
- 2514267 (for alive-tripod)",0.9
":

1. 1999183 (imaginary-adapter)
2. 6716988 (curved-empowerment)
3. 3977282 (wistful-descent)
4. 3478196 (accurate-blight)",0.9
":

1. 3289279 (illegal-servitude)
2. 6062779 (instinctive-artificer)
3. 2695038 (sore-hanger)
4. 8329435 (didactic-proposition)",0.9
":

1. 1030163 (for x-rated-vest)
2. 7569981 (for wary-shipyard)
3. 5941179 (for horrible-dreamer)
4. 3981450 (for cuddly-heirloom)",0.9
":

1. 6818508 (foregoing-contingency)
2. 3359604 (protective-fratricide)
3. 3816683 (icy-west)
4. 2305378 (incompetent-gateway)",0.9
":

1. 7474950 (anxious-listing)
2. 8040612 (noxious-quart)
3. 1021494 (cloudy-max)",0.9
":

1. 1560573 (for blue-eyed-sensibility)
2. 8571346 (for discreet-bassoon)
3. 4784650 (for phobic-reception)
4. 1336852 (for hellish-merchant)",0.9
":

1. 2258331 (youthful-sticker)
2. 2562037 (satisfying-dandelion)
3. 1519979 (watery-tackle)
4. 9098979 (internal-running)",0.9
":

1. 5723173 (truculent-octagon)
2. 5450404 (minor-tweezers)
3. 1832744 (ceaseless-miss)
4. 4985398 (hesitant-particular)",0.9
":

1. 2470159 (for needy-nerve)
2. 9058573 (for hellish-buck)
3. 2627170 (for erect-spandex)
4. 4472094 (for adamant-sled)",0.9
":

7197531 (low-lye)
7224691 (callous-pile)
7501626 (callous-pile)
5446036 (poor-oar)",0.9
":

1. rural-everyone: 7945543
2. bright-variability: 6767862
3. delightful-soda: 2622400
4. grandiose-witness: 2034137",0.9
":

1. 6013906 (periodic-repair)
2. 4953417 (slimy-warlord)
3. 1582647 (wild-zither)
4. 7623718 (boundless-nuke)",0.9
":

1. 8103052 (for amuck-roar)
2. 8304686 (for boring-sustenance)
3. 4554926 (for disturbed-pawnshop)
4. 3117049 (for enchanting-daybed)",0.9
":

For macabre-road: 7666510

For scintillating-historian: 6471499

For ordinary-folklore: 1207430

For gruesome-historian: 9718920",0.9
":

1. 7893590 (jittery-bellows)
2. 2681144 (silent-grouse)
3. 9986438 (handsomely-picket)
4. 2694338 (clear-mozzarella)",0.9
":

1. 3413447 (melodic-celsius)
2. 7739741 (sweet-deputy)
3. 7640300 (alleged-underwriting)
4. 4985919 (incompetent-seagull)",0.9
":

1. 9248001 (gusty-menopause)
2. 8434162 (hilarious-husband)
3. 2647814 (wacky-ninja)
4. 3254614 (finicky-shakedown)",0.9
":

1. 9127895 (for mindless-eyebrow)
2. 2100870 (for difficult-linguistics)
3. 9644791 (for auspicious-jerk)
4. 7273172 (for rapid-jewelry)",0.9
":

1. 4340507 (weak-array)
2. 7046090 (aromatic-laptop)
3. 5185752 (average-dagger)
4. 8657937 (agonizing-synonym)",0.9
":

8962169 (dysfunctional-loft)
7248955 (frantic-bedrock)
8484373 (poor-creator)
6867997 (sour-jewellery)",0.9
":

- 4776753 (for fearless-pagoda)
- 4468370 (for upbeat-reset)
- 4595669 (for discreet-gel)
- 7870390 (for greasy-paperwork)",0.9
":

1. 7316209 (nasty-tender)
2. 6124763 (strange-advocate)
3. 5620085 (wide-eyed-rehospitalization)
4. 5234408 (festive-organization)",0.9
":

1. 5742531 (for shiny-audit)
2. 7278533 (for ubiquitous-scrutiny)
3. 2813693 (for high-pitched-elderberry)
4. 9581776 (for ablaze-billion)",0.9
":

- 7779646 (available-comb)
- 5031599 (rare-influence)
- 6361758 (truculent-lollipop)
- 3515396 (elegant-stadium)",0.9
":

4730635 (jealous-cosset)
8981512 (tense-bail)
4186247 (alcoholic-pile)
9969688 (vast-grill)",0.9
":

1. 6630978 (for uptight-cymbal)
2. 4071377 (for wrathful-illegal)
3. 2498202 (for torpid-wool)
4. 5339457 (for cultured-chronicle)",0.9
":

1. 2194801 (teeny-cranky)
2. 1900549 (parched-pilgrim)
3. 2976045 (overjoyed-dresser)",0.9
":

1. jazzy-nit: 7865099
2. debonair-asterisk: 6308033
3. dangerous-silicon: 4360419",0.9
":

1. possessive-consequence: 2477088
2. exultant-spank: 3828735
3. smelly-galoshes: 3658100
4. offbeat-skylight: 5589036",0.9
":

1. 6405839 (for absent-grill)
2. 7259602 (for erect-lens)
3. 9955386 (for alive-parole)
4. 4197346 (for righteous-hydrolyse)",0.9
":

1. 2095334 (disturbed-insectarium)
2. 6135759 (spectacular-private)
3. 9444584 (ludicrous-care)
4. 6003003 (animated-line)",0.9
":

3766286 (elegant-travel)
7027229 (possessive-underwear)
4763487 (flagrant-formamide)",0.9
":

1. 2813842 (ubiquitous-email)
2. 1815153 (robust-airport)
3. 5291430 (long-shoot)
4. 1804641 (spurious-comparison)",0.9
":

1. 1156104 (exclusive-ambulance)
2. 2694160 (typical-tray)
3. 3569046 (penitent-homeland)
4. 8061051 (hissing-cucumber)",0.9
